"genes","pval","padj","log2err","ES","NES","size"
"WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4",0.630434782608696,0.891704077240022,0.0667426134241917,0.332420781271645,0.884460427559647,17
"WP_FAMILIAL_PARTIAL_LIPODYSTROPHY_FPLD",0.180790960451977,0.363393874003477,0.140406238523342,0.402619637908426,1.22475950699299,29
"WP_FARNESOID_X_RECEPTOR_PATHWAY",0.1171875,0.26423337091319,0.181383128498408,0.525842453308393,1.35801413861589,15
"WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS",0.00911605440097549,0.0388974179713732,0.380730400722792,0.491387977968291,1.62146669426772,42
"WP_FATTY_ACID_BETAOXIDATION",0.0788990825688073,0.198238900926652,0.216542836735348,0.435368386226915,1.35915024734325,32
"WP_FATTY_ACID_BIOSYNTHESIS",0.798839458413926,1,0.0544555953940371,0.267917983350394,0.756219734372234,21
"WP_FATTY_ACID_TRANSPORTERS",0.336048879837067,0.572973367156125,0.102821842840815,-0.408947698001575,-1.08039331425299,16
"WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA",0.148936170212766,0.319262958655447,0.158514105424824,0.457479500694814,1.29127213548678,21
"WP_FERROPTOSIS",0.00165696989407086,0.00998174634982444,0.45505986738723,0.480505846273167,1.71466471890462,62
"WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS",0.16600790513834,0.344057834483606,0.151148761385484,0.481587321973243,1.28134266176244,17
"WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION",0.314779270633397,0.546966586678362,0.103197466945307,0.365441474115152,1.09046538665639,27
"WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY",3.57904404508428e-05,0.000470926848037405,0.557332238758646,0.651800297832758,2.08930955028725,36
"WP_FLUOROPYRIMIDINE_ACTIVITY",0.455719557195572,0.708188900070819,0.0797705918628453,0.315296458372448,0.990441810199302,33
"WP_FOCAL_ADHESION",4.80389183027294e-05,0.000582289918820962,0.557332238758646,0.404434857239196,1.73036309696601,194
"WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY",1.30467627074423e-09,8.15422669215146e-08,0.788186810800237,0.448766713675162,2.00429472364367,282
"WP_FOLATE_METABOLISM",0.00369000490237099,0.0192187755331822,0.431707695803346,0.461628978483725,1.64466072720775,59
"WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY",0.821073558648111,1,0.0544555953940371,0.268361719687258,0.767209484649703,23
"WP_FOXA2_PATHWAY",0.199604743083004,0.390234101824055,0.136490437780413,0.466609943863175,1.24149287199816,17
"WP_FRAGILE_X_SYNDROME",0.485057471264368,0.739980886749608,0.0883594442500905,-0.233770701234134,-0.976337074973134,117
"WP_G13_SIGNALING_PATHWAY",0.170686456400742,0.350485536757171,0.143758989039275,0.375546900782024,1.21437247117597,37
"WP_G1_TO_S_CELL_CYCLE_CONTROL",0.0959409594095941,0.230347454454961,0.195789002148949,0.368247259720328,1.32100020105547,64
"WP_GABA_RECEPTOR_SIGNALING",0.441613588110403,0.694907298364128,0.0891647117820678,-0.31930474674276,-1.00512145023047,29
"WP_GALANIN_RECEPTOR_PATHWAY",0.00344132482808666,0.0181600254780299,0.431707695803346,0.666057593727829,1.77215630705852,17
"WP_GASTRIC_CANCER_NETWORK_1",0.0514285714285714,0.14297385620915,0.276500599254472,0.485246031267773,1.46336664067013,28
"WP_GASTRIC_CANCER_NETWORK_2",0.00308834910729517,0.0169224608618913,0.431707695803346,0.568203697360415,1.73718502838398,30
"WP_GASTRIN_SIGNALING_PATHWAY",0.00120888255245198,0.00782448254014224,0.45505986738723,0.415939505314254,1.64027348911439,111
"WP_GDNFRET_SIGNALING_AXIS",0.0141817084613914,0.0535909299328539,0.380730400722792,0.575118579905263,1.62331775676175,21
"WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS",0.106719367588933,0.247608741505645,0.191892240384838,0.520102940315067,1.38381982981439,17
"WP_GENES_CONTROLLING_NEPHROGENESIS",2.61788137735063e-07,7.07535507392061e-06,0.674962860011025,0.693454231381355,2.27233651989493,40
"WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR",0.880701754385965,1,0.0454967810085007,0.203193704704025,0.794719760328069,103
"WP_GLIOBLASTOMA_SIGNALING_PATHWAYS",0.0483454828171302,0.139324157974439,0.321775918075361,0.369228005448572,1.39399741272979,82
"WP_GLUCOCORTICOID_RECEPTOR_PATHWAY",1.22861322625497e-07,3.72307038259081e-06,0.690132458796796,0.62895082348136,2.2678113284317,67
"WP_GLUTATHIONE_METABOLISM",0.685714285714286,0.938049638460035,0.0642140881844605,-0.294104848657594,-0.839466107423454,20
"WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS",0.632231404958678,0.8923520182903,0.0687943095604775,-0.297256963293299,-0.877759685972362,22
"WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY",0.644067796610169,0.898327169136392,0.0633597010643758,0.292021409086168,0.888322285722987,29
"WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION",0.38348623853211,0.627637051607381,0.0888945288620449,0.318034401430427,1.03908231651252,39
"WP_GLYCOLYSIS_AND_GLUCONEOGENESIS",0.145220588235294,0.313651378477957,0.156312403073186,0.385654604177415,1.26372729659794,40
"WP_GLYCOSAMINOGLYCAN_DEGRADATION",0.99412915851272,1,0.0449543067640062,0.191055736853038,0.501517486372762,16
"WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS",0.977777777777778,1,0.0471642455670861,-0.200570379482333,-0.609713855070661,25
"WP_GPCRS_CLASS_A_RHODOPSINLIKE",0.00019161018484398,0.00173402882211747,0.518848077743792,0.39143825696939,1.66661089634803,186
"WP_GPCRS_CLASS_B_SECRETINLIKE",0.172962226640159,0.353651356196517,0.148261500475107,0.435006822790678,1.24362506217829,23
"WP_GPCRS_OTHER",0.0124960642483363,0.0484343575516909,0.380730400722792,0.40943208148818,1.51620928869866,72
"WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS",0.340952380952381,0.577885391444713,0.0978773277424561,0.353833429894012,1.06706290066504,28
"WP_G_PROTEIN_SIGNALING_PATHWAYS",1,1,0.051011413203915,-0.146514827593602,-0.577413161428997,89
"WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY",0.16796875,0.345614711934156,0.149207542435322,0.495829216819651,1.28050347122702,15
"WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3",7.68582012517412e-07,1.77813824617151e-05,0.659444398037935,0.583943812802268,2.18708471357678,74
"WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3",6.19047593550623e-05,0.000687830659500692,0.538434096309916,0.666767671471002,2.05865881789042,31
"WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA",5.99758370097988e-05,0.000670121083908367,0.557332238758646,0.524956524653049,1.95166270804807,73
"WP_HEART_DEVELOPMENT",1.40586200939331e-08,6.27932171624501e-07,0.747739663149885,0.733987144549471,2.38071052759351,38
"WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249",0.00884189259742719,0.0382735100099816,0.380730400722792,0.493178339539054,1.62737447343174,42
"WP_HEDGEHOG_SIGNALING_PATHWAY_WP47",0.0241538315495212,0.0795842884662972,0.352487857583619,0.619078889411462,1.62506969745117,16
"WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION",1.13300978506123e-07,3.48618395403454e-06,0.704975715167238,0.654350740623514,2.27351349875956,53
"WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX",0.5078125,0.766649265418749,0.0770736734944102,0.345036783771056,0.960260538281151,20
"WP_HEPATITIS_B_INFECTION",0.000154591778917535,0.00146532491864963,0.518848077743792,0.42588648247148,1.74513559949526,142
"WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA",4.55390503190091e-06,8.35578904935946e-05,0.610526878385931,0.625843895790693,2.11947897614413,48
"WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING",0.0236440381321796,0.0784365012847018,0.352487857583619,0.477250263892877,1.50560753550469,34
"WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY",0.149312377210216,0.319384764086024,0.159646701919906,0.487709626891362,1.32369574419126,18
"WP_HIPPOMERLIN_SIGNALING_DYSREGULATION",0.000226154602597819,0.0019925515647385,0.518848077743792,0.43927317437815,1.7449036777124,117
"WP_HIPPOYAP_SIGNALING_PATHWAY",0.0301890981785034,0.0952337481971717,0.352487857583619,0.525409732522149,1.50207462743948,23
"WP_HIPPO_SIGNALING_REGULATION_PATHWAYS",0.0352631436404328,0.107182807417729,0.321775918075361,0.360839344889062,1.38816080145055,96
"WP_HISTONE_MODIFICATIONS",0.897579143389199,1,0.0473534245254193,0.213940211838065,0.718789628855748,46
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS",0.058027079303675,0.15619671414179,0.261663521711573,0.521201746186027,1.47113322191465,21
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY",0.693251533742331,0.947064936806463,0.0637845390312975,-0.295656469418513,-0.827199981306728,19
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_INTERFERON_INDUCTION",0.0115100261862276,0.045494174649121,0.380730400722792,0.537221744050599,1.65868311838262,31
"WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING",0.216822429906542,0.416165892335013,0.126253987849115,0.365427919484045,1.17135884205367,36
"WP_HYPERTROPHY_MODEL",0.204322200392927,0.396357323749617,0.134273452883202,0.462340818269197,1.25484210227649,18
"WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE",0.0305439882223827,0.0960502774288766,0.352487857583619,0.54053885244441,1.57621248908133,25
"WP_ID_SIGNALING_PATHWAY",0.00326341449555198,0.0176878834447262,0.431707695803346,0.701518017040724,1.84147075793958,16
"WP_IL17_SIGNALING_PATHWAY",0.00553764313747361,0.0268166737892185,0.407017918923954,0.585528471271862,1.76579049968364,28
"WP_IL18_SIGNALING_PATHWAY",4.50605933220037e-10,3.21861380871455e-08,0.814035837847908,0.463476546136288,2.04547484483511,253
"WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY",1.08418186283593e-07,3.38806832136229e-06,0.704975715167238,0.808172668357238,2.30374031259067,22
"WP_IL1_SIGNALING_PATHWAY",0.00355459574947159,0.018610448950113,0.431707695803346,0.493037839096966,1.72110467011893,54
"WP_IL2_SIGNALING_PATHWAY",0.0171884247064191,0.061168771197221,0.352487857583619,0.464126892622133,1.52086819900106,40
"WP_IL3_SIGNALING_PATHWAY",0.000473204400290916,0.00361224733046501,0.49849310876659,0.554398796097485,1.84857779154799,45
"WP_IL4_SIGNALING_PATHWAY",0.00220648277351757,0.0127542356850726,0.431707695803346,0.504652486127056,1.76164927270335,54
"WP_IL5_SIGNALING_PATHWAY",0.00561034712133492,0.0271031261900238,0.407017918923954,0.518807872269593,1.68276974941945,38
"WP_IL6_SIGNALING_PATHWAY",0.00671815378819857,0.0311316596723629,0.407017918923954,0.502966792852208,1.65967410579413,42
"WP_IL7_SIGNALING_PATHWAY",0.0731225296442688,0.187493665754535,0.234392647294686,0.483899836588805,1.39992986378945,24
"WP_IL9_SIGNALING_PATHWAY",0.0782778864970646,0.196925500621546,0.224966093540314,0.545906042792541,1.43299243920433,16
"WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA",0.072265625,0.185772814910026,0.234392647294686,0.513845530406753,1.43006661559064,20
"WP_IMMUNE_RESPONSE_TO_TUBERCULOSIS",0.0415470523590843,0.12310237736025,0.321775918075361,0.511593472658229,1.46257582849625,23
"WP_INFLAMMATORY_RESPONSE_PATHWAY",0.000850216588943747,0.00580352620439418,0.477270815362862,0.654233139445028,1.9077452813999,25
"WP_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING",0.41044776119403,0.660414740457007,0.0860347242455604,0.322750261212038,1.02783694055685,35
"WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS",0.445972495088409,0.698806015459651,0.0843144320642653,0.369072269827843,1.00170135247083,18
"WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR",0.0157843659586862,0.057924473762955,0.352487857583619,0.494784615761036,1.54463818266939,32
"WP_INSULIN_SIGNALING",0.230769230769231,0.435413642960813,0.112843355675562,0.266847433325235,1.11637298482282,158
"WP_INTEGRATED_CANCER_PATHWAY",0.0115622230766397,0.0456103474423658,0.380730400722792,0.483434697568367,1.60772389567359,43
"WP_INTEGRINMEDIATED_CELL_ADHESION",0.009121444514287,0.0388974179713732,0.380730400722792,0.386319579250144,1.50259631213505,100
"WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT",0.000132277398354539,0.00130967721143108,0.518848077743792,0.679256690667652,2.04844865805098,28
"WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY",0.110019646365422,0.252049590756981,0.188204146308491,0.505725547644293,1.37259286721986,18
"WP_INTERACTIONS_OF_NATURAL_KILLER_CELLS_IN_PANCREATIC_CANCER",0.00984341213028269,0.0405913902279699,0.380730400722792,0.579534373391692,1.65199437049541,22
"WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2",0.101761252446184,0.238971466806863,0.195789002148949,0.53417030392376,1.40218635949616,16
"WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS",0.0338074352688428,0.103863088383542,0.321775918075361,0.430853528316456,1.50403064616878,54
"WP_INTERLEUKIN11_SIGNALING_PATHWAY",0.016669048676224,0.0601749363741048,0.352487857583619,0.475460589464776,1.58561948624295,44
"WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY",0.0142015964322063,0.0535909299328539,0.380730400722792,0.454248004434051,1.5464687740968,49
"WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY",0.965092402464066,1,0.048505983646947,-0.203117035325238,-0.620842770122325,26
"WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN",0.997920997920998,1,0.0475434194201301,-0.138518490537529,-0.424818282016199,27
"WP_JOUBERT_SYNDROME",0.921818181818182,1,0.0450442767152794,0.199782283098358,0.746191031331311,75
"WP_KALLMANN_SYNDROME",0.760330578512397,0.990013774104683,0.0598603117764473,-0.268923923057747,-0.794096042825804,22
"WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY",0.966542750929368,1,0.0438879842863647,0.199453874507478,0.646934952928542,38
"WP_KIT_RECEPTOR_SIGNALING_PATHWAY",0.00203805238054434,0.0118836873501128,0.431707695803346,0.477561943604354,1.70142562547722,59
"WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE",0.0013314203550397,0.00840012842296341,0.45505986738723,0.674782296639893,1.86606843944393,19
"WP_LEPTININSULIN_SIGNALING_OVERLAP",0.0137386757745856,0.0522870579379334,0.380730400722792,0.622193704542579,1.60684600950444,15
"WP_LEPTIN_SIGNALING_PATHWAY",0.000306861432174242,0.002536044894002,0.49849310876659,0.488883795616951,1.81043495496108,72
"WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS",0.000186806970444535,0.00171382541692234,0.518848077743792,0.616526035825388,1.9449884381455,34
"WP_LIPID_METABOLISM_PATHWAY",0.443378119001919,0.695495088630462,0.0833634065110386,0.335739786425321,1.00183652363677,27
"WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER",0.134991119005329,0.295596759952397,0.159646701919906,0.318070150538746,1.22636606527561,94
"WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY",0.00146796457418418,0.00906150971718632,0.45505986738723,0.690684616427567,1.87459143091139,18
"WP_LUNG_FIBROSIS",1.95725052722619e-06,4.07760526505455e-05,0.627256739718528,0.628453039774711,2.19381429970523,54
"WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE",0.822448979591837,1,0.0555947097758869,-0.277107822634492,-0.721350901811318,15
"WP_MALE_INFERTILITY",0.107583774250441,0.248174796425469,0.179782316298324,0.312415852766294,1.24603376477919,122
"WP_MALIGNANT_PLEURAL_MESOTHELIOMA",1.44409057322012e-11,1.44137435912788e-09,0.875325132024659,0.426142522892714,1.96419133764888,418
"WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT",0.843326885880077,1,0.0519512476197082,0.256429582546224,0.723792812909747,21
"WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4",0.375,0.617283950617284,0.0937465422491719,0.415543908010216,1.07316269111238,15
"WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4",0.0291634689806931,0.0927296310991832,0.352487857583619,0.491591570332135,1.49541004122317,29
"WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION",0.146771037181996,0.31631689047844,0.160801401070022,0.5006074018684,1.31408441316661,16
"WP_MAPK_CASCADE",0.998154981549816,1,0.042077210988939,0.15882811705758,0.498927290782415,33
"WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER",0.217221135029354,0.416531419039989,0.129442887745046,0.469676536549239,1.23289151060471,16
"WP_MAPK_SIGNALING_PATHWAY",0.0492845786963434,0.140411905117787,0.257206466468838,0.288355440925811,1.25640314507728,236
"WP_MATRIX_METALLOPROTEINASES",0.00149844816593625,0.00922121948268462,0.45505986738723,0.651224788327987,1.83813355970933,21
"WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION",0.45607476635514,0.708190630986242,0.080419996876154,0.313314618295219,1.00431255773493,36
"WP_MEASLES_VIRUS_INFECTION",8.32780009911159e-07,1.85937056175869e-05,0.659444398037935,0.508100023608591,2.03089784297952,123
"WP_MECHANOREGULATION_AND_PATHOLOGY_OF_YAPTAZ_VIA_HIPPO_AND_NONHIPPO_MECHANISMS",0.102420856610801,0.239580951136376,0.190023305279108,0.389667237244852,1.30919178975328,46
"WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME",0.0325296236654044,0.101023675979517,0.321775918075361,0.403421684642976,1.48671729026865,70
"WP_MELANOMA",0.456928838951311,0.708416804575676,0.080419996876154,0.2744850121896,0.989712067920898,67
"WP_MELATONIN_METABOLISM_AND_EFFECTS",0.240671641791045,0.446101282281825,0.118815039412263,0.359151431056187,1.14376083448275,35
"WP_MESODERMAL_COMMITMENT_PATHWAY",7.22118577828082e-10,4.81412385218722e-08,0.801215574617779,0.546986042865747,2.236504597446,141
"WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES",0.0173861107612072,0.0615437549069282,0.352487857583619,0.606455315635532,1.56620084188754,15
"WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER",0.143646408839779,0.311259824138199,0.157402899305283,0.375414931416902,1.23878245931077,42
"WP_METABOLISM_OF_SPINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS",0.818359375,1,0.05378728077603,0.265203434386583,0.738078966174948,20
"WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II",0.0936967632027257,0.226047679620569,0.190023305279108,0.304214206024916,1.24909084575946,143
"WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY",0.366795366795367,0.609294629228184,0.0943563635421779,0.375340714543196,1.06992919818408,22
"WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA",0.749546279491833,0.982289323497343,0.0544555953940371,0.235592255832315,0.835649028549702,58
"WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT",0.237154150197628,0.441982135698794,0.12384217120105,0.44987753895849,1.19697354339456,17
"WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY",2.03994241633588e-11,1.85449310575989e-09,0.863415391606693,0.792983738638394,2.59083726916063,39
"WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY",0.0122902804207712,0.0478499847138937,0.380730400722792,0.395769421083084,1.49599270222349,83
"WP_MICROTUBULE_CYTOSKELETON_REGULATION",0.796573875802998,1,0.0593487680335629,-0.23303063588971,-0.808697854201223,45
"WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS",2.51495263544573e-05,0.000354218681048694,0.575610261071129,0.783916173678644,2.08573853743565,17
"WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE",0.0421448414340173,0.124321066177042,0.321775918075361,0.511203639860304,1.46146134979809,23
"WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS",0.000116488118302582,0.0012009084361091,0.538434096309916,0.607659726411397,1.97096354970928,38
"WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE",0.0112061659454172,0.0447351933948789,0.380730400722792,0.423330574323174,1.57384174933183,73
"WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER",0.0193182968025746,0.0669611674266018,0.352487857583619,0.540884826211729,1.59402065816371,26
"WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS",0.257462686567164,0.471239756124827,0.114266502484433,0.356315968427604,1.13473096345405,35
"WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS",5.48584264699927e-05,0.000632109429017299,0.557332238758646,0.712636677243295,2.07805012677386,25
"WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY",0.205702647657841,0.397588816211363,0.136490437780413,-0.466190654339713,-1.23162269546243,16
"WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY",0.219565217391304,0.420220511753693,0.136490437780413,-0.362326027626774,-1.17267137791905,33
"WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM",0.416666666666667,0.665561324408136,0.0943563635421779,-0.280130914714495,-1.00220918723835,56
"WP_MITOCHONDRIAL_GENE_EXPRESSION",0.906432748538012,1,0.0489954089862481,0.240783552470049,0.665871926751712,19
"WP_MITOCHONDRIAL_IMMUNE_RESPONSE_TO_SARSCOV2",0.0170457503412234,0.0607691634268213,0.352487857583619,0.513459415509784,1.56193151399065,29
"WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION",0.0220272023945596,0.074041016452301,0.352487857583619,0.592567816082029,1.57662460801966,17
"WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION",0.000587907675582848,0.00430154788514642,0.477270815362862,0.505062596846019,1.79940310624042,59
"WP_MONOAMINE_GPCRS",0.00121371618284823,0.00783042698611758,0.45505986738723,-0.554959075450576,-1.78522355906174,32
"WP_MONOAMINE_TRANSPORT",0.31743119266055,0.549664402875412,0.0999276973731092,0.351393837955402,1.09699518127863,32
"WP_MRNA_PROCESSING",0.743944636678201,0.980164211697234,0.0525898950623616,0.219892536238004,0.884602144671493,125
"WP_MTHFR_DEFICIENCY",0.994071146245059,1,0.0454059226590179,0.166842087024023,0.482676790735025,24
"WP_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY",0.000323264519422147,0.00266061332857735,0.49849310876659,0.733657614152666,1.99122471241216,18
"WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS",0.10797342192691,0.248651184611776,0.173747838999571,0.294335754342968,1.22200327327188,151
"WP_NAD_BIOSYNTHETIC_PATHWAYS",0.264990328820116,0.481093043394592,0.114750719227023,0.414205753955876,1.16912855686252,21
"WP_NAD_METABOLISM",0.841487279843444,1,0.0525898950623616,0.273600068426743,0.718194705110285,16
"WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE",0.137065637065637,0.298860432178173,0.165656695205483,0.455979864679034,1.29979549806601,22
"WP_NANOMATERIAL_INDUCED_APOPTOSIS",0.024106656097276,0.0795599211131222,0.352487857583619,0.574436836197546,1.59869628828209,20
"WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING",0.310940499040307,0.541708186481371,0.103958471559957,0.3670736743787,1.09533581877086,27
"WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH",0.572314049586777,0.835163687961967,0.0738052724171275,-0.310043157117078,-0.915515590329324,22
"WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA",0.117537313432836,0.264375413086583,0.176694268938498,0.330272277914497,1.25110865081729,85
"WP_NEOVASCULARISATION_PROCESSES",0.000212639568146864,0.00189012949463879,0.518848077743792,0.611156140981838,1.9762410278264,37
"WP_NEPHROGENESIS",0.0095412575323469,0.0395902802172071,0.380730400722792,0.662652012567764,1.73944827387449,16
"WP_NEPHROTIC_SYNDROME",0.117647058823529,0.264375413086583,0.175204047558551,0.383064032410916,1.27392841593257,43
"WP_NETRINUNC5B_SIGNALING_PATHWAY",0.0196997211111612,0.0680473958934758,0.352487857583619,0.438336454998766,1.51172317034975,51
"WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY",7.36023464301516e-17,1.84005866075379e-14,1.05746357275086,0.580394878286732,2.48256490441337,195
"WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT",0.0483271375464684,0.139324157974439,0.282013350011725,0.446044591733185,1.44675974668078,38
"WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER",0.0432350137689755,0.127161805202869,0.321775918075361,0.45093232161854,1.47963861988352,41
"WP_NEURAL_CREST_DIFFERENTIATION",8.83146818675221e-05,0.00094454205205906,0.538434096309916,0.491089922536796,1.88873816776215,90
"WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY",0.943231441048035,1,0.0523759084097997,-0.200951598753511,-0.687649366767308,43
"WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING",0.0029387199676513,0.0162360219207254,0.431707695803346,0.388555079550789,1.57727515567045,136
"WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS",0.0845360824742268,0.207705362344538,0.222056046145248,-0.489786280084469,-1.42137292140655,21
"WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION",0.996316758747698,1,0.042077210988939,0.17389442215457,0.579922690601197,44
"WP_NONALCOHOLIC_FATTY_LIVER_DISEASE",0.079734219269103,0.199335548172757,0.204294756516886,0.30605210817217,1.27064643849677,151
"WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3",0.0183507824557843,0.0641635750202248,0.352487857583619,0.426081764669663,1.53632528439589,67
"WP_NONSMALL_CELL_LUNG_CANCER",0.0166985448438141,0.0601749363741048,0.352487857583619,0.417786449666927,1.54602215557341,71
